SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,dis_present,ble_present
NCRMP,SEFCRI,2020,South Palm Beach,3328,26.5260,-80.0354,PTSH2,PTCH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3047,25.9449,-80.1033,INNR0,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3050,26.1057,-80.0927,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2022,Broward-Miami,3065,25.8644,-80.0990,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3075,25.8549,-80.1056,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3076,25.8888,-80.1018,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3078,26.0075,-80.1014,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3085,26.2212,-80.0768,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3088,26.2180,-80.0772,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3094,26.0088,-80.0961,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3097,26.0918,-80.0893,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3101,26.1254,-80.0867,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3108,26.0506,-80.0925,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3109,26.1682,-80.0802,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3110,26.1081,-80.0865,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3111,26.0378,-80.0942,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3114,26.0702,-80.0916,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3118,25.8603,-80.0926,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3119,25.9907,-80.0958,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3127,26.0194,-80.1049,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3129,25.7709,-80.1109,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3131,25.7873,-80.1071,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3134,25.7953,-80.0996,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3136,26.0654,-80.1011,NEAR0,CPSH,0,1,1
NCRMP,SEFCRI,2022,Broward-Miami,3137,26.2394,-80.0802,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3138,25.8117,-80.1094,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3139,26.0636,-80.1025,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3140,25.7868,-80.1027,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3141,26.1066,-80.0961,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3143,25.9145,-80.1154,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3144,26.2217,-80.0862,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3145,26.0335,-80.1095,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3146,26.2029,-80.0880,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3147,26.1995,-80.0841,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3148,25.8003,-80.1080,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3149,25.8992,-80.1058,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3150,25.9133,-80.1021,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3175,25.9372,-80.1110,NEAR1,RGSH,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3188,25.8346,-80.0890,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3189,26.0240,-80.0872,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3191,25.8637,-80.0884,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3192,25.8154,-80.0902,OFFR1,CPDP,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3193,25.9724,-80.0898,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3197,25.9970,-80.0892,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3200,26.2503,-80.0665,OFFR0,CPDP,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3201,26.0138,-80.0905,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3219,26.0023,-80.0885,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3220,26.2293,-80.0686,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3223,26.1916,-80.0714,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3224,26.0272,-80.0871,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3225,26.1665,-80.0763,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3229,25.8742,-80.0885,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3234,26.1532,-80.0773,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3257,25.9398,-80.0877,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3258,26.0586,-80.0850,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3269,25.7850,-80.0860,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3271,25.8446,-80.0865,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2022,Broward-Miami,3273,26.2082,-80.0694,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3275,26.1236,-80.0798,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3290,25.8772,-80.1018,PTSH2,PTCH,0,0,1
NCRMP,SEFCRI,2022,Deerfield,3102,26.2861,-80.0695,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3105,26.3718,-80.0625,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3123,26.2809,-80.0692,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2022,Deerfield,3203,26.3500,-80.0549,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3237,26.3317,-80.0573,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3239,26.2713,-80.0630,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3259,26.2847,-80.0610,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3260,26.2973,-80.0593,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3277,26.3531,-80.0542,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3279,26.3291,-80.0566,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,Deerfield,3280,26.2940,-80.0603,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2022,North Palm Beach,3005,26.7182,-80.0123,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2022,North Palm Beach,3006,26.8302,-80.0120,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3013,26.8299,-80.0117,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3023,26.8340,-80.0166,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3025,26.8610,-80.0203,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3026,26.8721,-80.0195,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3159,26.7289,-80.0313,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3263,26.7238,-80.0181,PTSH2,PTCH,0,0,1
NCRMP,SEFCRI,2022,North Palm Beach,3264,26.7243,-80.0179,PTSH2,PTCH,0,0,0
NCRMP,SEFCRI,2022,North Palm Beach,3285,26.8252,-80.0162,PTDP0,PTCH,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3002,26.7159,-80.0135,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3157,26.6939,-80.0310,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3214,26.5508,-80.0274,OFFR0,RGDP,0,0,1
NCRMP,SEFCRI,2022,South Palm Beach,3215,26.7170,-80.0183,OFFR0,LIRO,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3243,26.6130,-80.0226,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3249,26.4477,-80.0452,OFFR1,SPGR,0,1,0
NCRMP,SEFCRI,2022,South Palm Beach,3252,26.5509,-80.0274,OFFR0,RGDP,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3262,26.6408,-80.0187,PTDP0,APRD,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3281,26.6179,-80.0206,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2022,South Palm Beach,3282,26.3965,-80.0519,OFFR1,SPGR,0,0,0
