SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,SPECIES_CD,Total_dis,Total_ble,Total_col,DIS_PREV,BLE_PREV
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,SID SIDE,0,0,5,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,AGA AGAR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,POR ASTR,0,1,5,0,20
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,SID SIDE,0,4,8,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,STE INTE,0,2,3,0,66.7
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,MON CAVE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,POR PORI,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,PSE STRI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,SID RADI,0,4,4,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,SID SIDE,0,3,5,0,60
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,MON CAVE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,POR ASTR,0,0,15,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,POR PORI,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,PSE CLIV,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3105,26.0216,-80.0991,INNR0,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3105,26.0216,-80.0991,INNR0,LIRI,0,SID SIDE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3105,26.0216,-80.0991,INNR0,LIRI,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,POR ASTR,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,SID RADI,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,EUS FAST,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,SID SIDE,0,6,10,0,60
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,STE INTE,0,0,6,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3114,26.0573,-80.0936,MIDR0,LIRM,0,POR PORI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3114,26.0573,-80.0936,MIDR0,LIRM,0,PSE STRI,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3114,26.0573,-80.0936,MIDR0,LIRM,0,SID SIDE,0,3,4,0,75
NCRMP,SEFCRI,2020,Broward-Miami,3114,26.0573,-80.0936,MIDR0,LIRM,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3116,26.0084,-80.0975,MIDR0,LIRM,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,POR PORI,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,PSE STRI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,SID SIDE,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,STE INTE,0,3,5,0,60
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,POR PORI,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,SID SIDE,0,2,2,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,MAD DECA,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,STE INTE,0,0,5,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,MUS ANGU,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,POR ASTR,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,SID SIDE,0,2,4,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,POR ASTR,0,0,6,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,SID SIDE,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3133,25.8536,-80.1076,NEAR0,RGSH,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3133,25.8536,-80.1076,NEAR0,RGSH,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3133,25.8536,-80.1076,NEAR0,RGSH,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3135,26.0761,-80.1082,NEAR0,CPSH,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3135,26.0761,-80.1082,NEAR0,CPSH,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3135,26.0761,-80.1082,NEAR0,CPSH,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3135,26.0761,-80.1082,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3137,25.9502,-80.1093,NEAR0,RGSH,0,POR ASTR,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3137,25.9502,-80.1093,NEAR0,RGSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3138,25.9514,-80.1102,NEAR0,RGSH,0,ACR CERV,0,0,17,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3138,25.9514,-80.1102,NEAR0,RGSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3138,25.9514,-80.1102,NEAR0,RGSH,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3143,26.1484,-80.0989,NEAR0,CPSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3143,26.1484,-80.0989,NEAR0,CPSH,0,POR PORI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3143,26.1484,-80.0989,NEAR0,CPSH,0,SID RADI,0,2,2,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3148,25.8848,-80.1088,NEAR0,RGSH,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3148,25.8848,-80.1088,NEAR0,RGSH,0,SID SIDE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3148,25.8848,-80.1088,NEAR0,RGSH,0,SOL BOUR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,ACR CERV,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,POR PORI,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,SID RADI,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3152,25.7950,-80.1125,NEAR0,RGSH,0,POR ASTR,0,0,6,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3152,25.7950,-80.1125,NEAR0,RGSH,0,POR DIVA,0,2,6,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,ACR CERV,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,STE INTE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3155,26.1323,-80.0970,NEAR0,CPSH,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3155,26.1323,-80.0970,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3155,26.1323,-80.0970,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3157,26.2432,-80.0785,NEAR0,CPSH,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3157,26.2432,-80.0785,NEAR0,CPSH,0,SID SIDE,1,3,3,33.3,100
NCRMP,SEFCRI,2020,Broward-Miami,3159,25.9052,-80.1094,NEAR0,RGSH,0,ACR CERV,0,0,4,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3164,26.0576,-80.1041,NEAR0,CPSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3164,26.0576,-80.1041,NEAR0,CPSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3164,26.0576,-80.1041,NEAR0,CPSH,0,SID SIDE,0,0,5,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3166,25.7877,-80.1075,NEAR0,RGSH,0,DIC STOK,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3166,25.7877,-80.1075,NEAR0,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3166,25.7877,-80.1075,NEAR0,RGSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3166,25.7877,-80.1075,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3169,25.9927,-80.1115,NEAR0,CPSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3169,25.9927,-80.1115,NEAR0,CPSH,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3169,25.9927,-80.1115,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3172,26.1154,-80.1025,NEAR0,CPSH,0,SID RADI,0,2,6,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3172,26.1154,-80.1025,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3174,25.7953,-80.0996,NEAR0,RGSH,0,MON CAVE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3174,25.7953,-80.0996,NEAR0,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3174,25.7953,-80.0996,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3174,25.7953,-80.0996,NEAR0,RGSH,0,STE INTE,0,3,3,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3177,26.0860,-80.1040,NEAR0,RGSH,0,ACR CERV,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3177,26.0860,-80.1040,NEAR0,RGSH,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3177,26.0860,-80.1040,NEAR0,RGSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3178,25.8929,-80.1171,NEAR0,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,AGA AGAR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,ORB FAVE,0,4,5,0,80
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,POR ASTR,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,POR DIVA,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,POR PORI,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3184,26.2169,-80.0863,NEAR0,RGSH,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3184,26.2169,-80.0863,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3203,26.1853,-80.0879,NEAR1,RGSH,0,AGA AGAR,0,2,3,0,66.7
NCRMP,SEFCRI,2020,Broward-Miami,3203,26.1853,-80.0879,NEAR1,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3203,26.1853,-80.0879,NEAR1,RGSH,0,POR PORI,0,4,7,0,57.1
NCRMP,SEFCRI,2020,Broward-Miami,3204,26.1520,-80.0957,NEAR1,CPSH,0,MON CAVE,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3204,26.1520,-80.0957,NEAR1,CPSH,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3204,26.1520,-80.0957,NEAR1,CPSH,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3204,26.1520,-80.0957,NEAR1,CPSH,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3213,25.7761,-80.0894,OFFR1,LIRO,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3213,25.7761,-80.0894,OFFR1,LIRO,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,AGA LAMA,0,2,2,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,STE INTE,0,3,4,0,75
NCRMP,SEFCRI,2020,Broward-Miami,3258,26.2161,-80.0699,OFFR1,SPGR,0,MON CAVE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3258,26.2161,-80.0699,OFFR1,SPGR,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3258,26.2161,-80.0699,OFFR1,SPGR,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3258,26.2161,-80.0699,OFFR1,SPGR,0,STE INTE,0,3,3,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3259,26.1455,-80.0787,OFFR1,LIRO,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3259,26.1455,-80.0787,OFFR1,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3259,26.1455,-80.0787,OFFR1,LIRO,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3259,26.1455,-80.0787,OFFR1,LIRO,0,STE INTE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,MON CAVE,0,2,3,0,66.7
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,MYC FERO,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,POR ASTR,0,1,6,0,16.7
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,POR PORI,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,SID SIDE,0,2,3,0,66.7
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,AGA AGAR,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,ORB ANNU,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,ORB FAVE,0,2,4,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,SCO SPE.,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,SID SIDE,0,2,3,0,66.7
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,STE INTE,0,3,3,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3280,26.2301,-80.0700,PTSH2,PTCH,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,AGA LAMA,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,MAN AREO,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,STE INTE,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,MYC FERO,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,AGA AGAR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,MAD DECA,0,0,3,0,0
