SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
SCREAM,2001,Mid-Upper Keys Transition,3341353,24.95617,-80.45742,FSLR,1,0.8333333333333334,Recent
SCREAM,2001,Mid-Upper Keys Transition,3351353,24.9585,-80.4572,FSLR,0,0,Recent
SCREAM,2001,Mid-Upper Keys Transition,3361353,24.95957,-80.45613,FSLR,0,0.07692307692307693,Recent
SCREAM,2001,Middle Keys,1490955,24.62425,-81.24425,MCPR,0,0.804945054945055,Recent
SCREAM,2001,Middle Keys,1501022,24.62548,-81.11215,HRRF,1,0.8525641025641028,Recent
SCREAM,2001,Middle Keys,1501023,24.62598,-81.1098,HRRF,1,0.4170230263157895,Recent
SCREAM,2001,Middle Keys,1531031,24.63063,-81.09372,FMLR,0,0.18181818181818182,Recent
SCREAM,2001,Middle Keys,1531032,24.63143,-81.09208,FSLR,0,0.3571428571428572,Recent
SCREAM,2001,Middle Keys,1531032,24.63147,-81.09213,HRRF,0,0,Recent
SCREAM,2001,Middle Keys,1541034,24.63238,-81.08922,FSLR,0,0.25,Recent
SCREAM,2001,Middle Keys,1541034,24.63252,-81.08895,FSLR,0,0.6363636363636364,Recent
SCREAM,2001,Middle Keys,1711040,24.66375,-81.07625,MCPR,0,1.992481203007519,Recent
SCREAM,2001,Middle Keys,1881058,24.69427,-81.04053,INPR,0,0.34008097165991913,Recent
SCREAM,2001,Middle Keys,1881070,24.69383,-81.0169,MCPR,0,0.4724478420130594,Recent
SCREAM,2001,Middle Keys,1921096,24.70072,-80.96593,OFPR,0,0.9366071428571429,Recent
SCREAM,2001,Middle Keys,1931097,24.70217,-80.96355,OFPR,0,1.3233082706766917,Recent
SCREAM,2001,Upper Keys,3461369,24.97795,-80.42487,FSLR,0,2.8125,Recent
SCREAM,2001,Upper Keys,3461369,24.97795,-80.42487,HRRF,0,0.2631578947368421,Recent
SCREAM,2001,Upper Keys,3501364,24.98502,-80.4354,OFPR,0,1.2916666666666665,Recent
SCREAM,2001,Upper Keys,3501373,24.9848,-80.41612,HRRF,0,0.09090909090909088,Recent
SCREAM,2001,Upper Keys,3511376,24.98715,-80.41137,FSLR,0,0,Recent
SCREAM,2001,Upper Keys,3511376,24.98715,-80.41137,HRRF,0,0,Recent
SCREAM,2001,Upper Keys,3521375,24.98963,-80.41288,FSLR,0,0,Recent
SCREAM,2001,Upper Keys,3521375,24.98963,-80.41288,HRRF,0,0,Recent
SCREAM,2001,Upper Keys,3601370,25.00312,-80.42273,OFPR,0,1.0839160839160842,Recent
SCREAM,2001,Upper Keys,3611385,25.00503,-80.39308,FSLR,0,0.2222222222222222,Recent
SCREAM,2001,Upper Keys,3641393,25.01032,-80.37715,HRRF,1,1.7000000000000002,Recent
SCREAM,2001,Upper Keys,3641394,25.01032,-80.37517,FSLR,1,0.696640826873385,Recent
SCREAM,2001,Upper Keys,3651373,25.01162,-80.41642,OFPR,0,3.25,Recent
SCREAM,2001,Upper Keys,3681398,25.01808,-80.36798,FSLR,1,0.5263157894736841,Recent
SCREAM,2001,Upper Keys,3681398,25.01808,-80.36798,HRRF,1,0.4666666666666666,Recent
SCREAM,2001,Upper Keys,3711383,25.02307,-80.39743,OFPR,0,0.9242424242424243,Recent
SCREAM,2001,Upper Keys,3711384,25.02365,-80.39535,FSLR,0,1,Recent
SCREAM,2001,Upper Keys,3801396,25.03878,-80.3715,FSLR,0,0.8823529411764703,Recent
SCREAM,2001,Upper Keys,3821397,25.0431,-80.36958,OFPR,0,0.7192982456140351,Recent
SCREAM,2001,Upper Keys,3831410,25.04522,-80.3436,FSLR,0,0.4166666666666667,Recent
SCREAM,2001,Upper Keys,3861413,25.04982,-80.33845,FSLR,0,0.25,Recent
SCREAM,2001,Upper Keys,3961406,25.0685,-80.35125,OFPR,0,1.717948717948718,Recent
SCREAM,2001,Upper Keys,3961421,25.06803,-80.32235,FSLR,0,0.4000000000000001,Recent
SCREAM,2001,Upper Keys,3961421,25.06803,-80.32235,HRRF,0,5.4375,Recent
SCREAM,2001,Upper Keys,4001423,25.0747,-80.31645,FMLR,0,0.4444444444444444,Recent
SCREAM,2001,Upper Keys,4001423,25.0747,-80.31645,FSLR,0,0.5,Recent
SCREAM,2001,Upper Keys,4001424,25.07515,-80.31568,FMLR,0,0,Recent
SCREAM,2001,Upper Keys,4391454,25.14482,-80.25697,HRRF,1,0,Recent
SCREAM,2001,Upper Keys,4401454,25.14578,-80.25578,HRRF,1,1,Recent
SCREAM,2001,Upper Keys,4401454,25.14617,-80.25613,HRRF,1,0.33333333333333337,Recent
SCREAM,2001,Upper Keys,4681469,25.19665,-80.2268,HRRF,0,1.4545454545454544,Recent
SCREAM,2001,Upper Keys,4681469,25.19688,-80.22678,HRRF,0,0.33333333333333337,Recent
SCREAM,2001,Upper Keys,4691470,25.19963,-80.22537,HRRF,0,0,Recent
SCREAM,2001,Upper Keys,4691470,25.19982,-80.22505,HRRF,0,0,Recent
SCREAM,2001,Upper Keys,4701466,25.2012,-80.23173,FSLR,0,0.2,Recent
SCREAM,2001,Upper Keys,4721467,25.2043,-80.22915,FSLR,1,0.3181818181818182,Recent
SCREAM,2001,Upper Keys,4721468,25.20467,-80.22855,OFPR,1,0.1306818181818182,Recent
SCREAM,2001,Upper Keys,4731472,25.2067,-80.22133,HRRF,1,0.2898550724637681,Recent
SCREAM,2001,Upper Keys,4731472,25.2068,-80.22128,HRRF,1,0.9743589743589743,Recent
SCREAM,2001,Upper Keys,4741472,25.20818,-80.2197,HRRF,1,0.10526315789473685,Recent
SCREAM,2001,Upper Keys,4741472,25.20832,-80.21963,HRRF,1,0.7692307692307693,Recent
SCREAM,2001,Upper Keys,4811477,25.22148,-80.21002,HRRF,1,0.75,Recent
SCREAM,2001,Upper Keys,4811477,25.22157,-80.2099,FSLR,1,0.2222222222222222,Recent
SCREAM,2001,Upper Keys,4881478,25.23272,-80.20837,FMLR,1,3.8,Recent
SCREAM,2001,Upper Keys,4961484,25.24762,-80.19657,FMLR,0,0.6363636363636362,Recent
SCREAM,2001,Upper Keys,4961484,25.2478,-80.19648,HRRF,0,1.0714285714285716,Recent
SCREAM,2001,Upper Keys,4971484,25.24918,-80.19592,FSLR,0,0.13333333333333336,Recent
SCREAM,2001,Upper Keys,4971484,25.24923,-80.19613,FSLR,0,1.4285714285714284,Recent
SCREAM,2002,Biscayne,5271501,25.30453,-80.16287,FMLR,0,7.966435185185186,Recent
SCREAM,2002,Biscayne,5421496,25.33028,-80.17308,OFPR,0,5.919354838709678,Recent
SCREAM,2002,Biscayne,5541503,25.35158,-80.15918,MCPR,1,2.6779279279279287,Recent
SCREAM,2002,Biscayne,5551512,25.35377,-80.14148,HRRF,1,5.6230158730158735,Recent
SCREAM,2002,Biscayne,5811518,25.40155,-80.12993,HRRF,1,7.793372319688109,Recent
SCREAM,2002,Biscayne,5891520,25.41523,-80.12633,FMLR,1,8.885416666666666,Recent
SCREAM,2002,Biscayne,6391530,25.50557,-80.1058,HRRF,0,6.480952380952381,Recent
SCREAM,2002,Biscayne,6421523,25.51113,-80.119,OFPR,0,7.703296703296703,Recent
SCREAM,2002,Biscayne,6491532,25.52413,-80.10237,HRRF,0,9.40909090909091,Recent
SCREAM,2002,Biscayne,6611535,25.54452,-80.09573,FMLR,0,7.892857142857143,Recent
SCREAM,2002,Biscayne,6681530,25.55735,-80.10507,FMLR,0,3.8208333333333337,Recent
SCREAM,2002,Biscayne,6801537,25.57832,-80.09198,HRRF,0,1.9424137931034484,Recent
SCREAM,2002,Biscayne,7051536,25.62403,-80.09333,HRRF,0,6.822222222222221,Recent
SCREAM,2002,Biscayne,7401535,25.68667,-80.09577,FMLR,0,2.5462184873949587,Recent
SCREAM,2002,Lower Keys,1040775,24.54298,-81.60127,MCPR,0,1.0801526717557248,Recent
SCREAM,2002,Lower Keys,1050790,24.54395,-81.57235,MCPR,0,1.475613695090438,Recent
SCREAM,2002,Lower Keys,490575,24.44393,-81.99748,HRRF,0,0.26136363636363635,Recent
SCREAM,2002,Lower Keys,530632,24.45042,-81.88448,FMLR,0,0.2702702702702704,Recent
SCREAM,2002,Lower Keys,540647,24.45313,-81.85533,HRRF,0,0.10863095238095238,Recent
SCREAM,2002,Lower Keys,560652,24.45643,-81.84583,HRRF,0,0.05833333333333333,Recent
SCREAM,2002,Lower Keys,630691,24.46855,-81.7678,HRRF,0,0.2645502645502644,Recent
SCREAM,2002,Lower Keys,690724,24.47952,-81.704,HRRF,0,0.8074999999999999,Recent
SCREAM,2002,Lower Keys,760747,24.49112,-81.6566,HRRF,0,0.9026648599819332,Recent
SCREAM,2002,Lower Keys,830776,24.50457,-81.6,HRRF,0,1.1272378516624042,Recent
SCREAM,2002,Mid-Upper Keys Transition,2651261,24.83255,-80.63893,FMLR,0,0.026881720430107545,Recent
SCREAM,2002,Mid-Upper Keys Transition,2701269,24.84173,-80.62198,HRRF,1,0,Recent
SCREAM,2002,Mid-Upper Keys Transition,3141329,24.92038,-80.50405,HRRF,1,0.25641025641025644,Recent
SCREAM,2002,Mid-Upper Keys Transition,3301354,24.94838,-80.45417,HRRF,1,1.84375,Recent
SCREAM,2002,Middle Keys,2221205,24.75552,-80.75035,HRRF,0,0.036700336700336705,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1020096,24.53823,-82.94743,ISOL_MR,2,1.838235294117647,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1150100,24.5615,-82.93922,CONT_LR,2,0.03125,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1170093,24.56637,-82.95392,ISOL_MR,2,0.8440545808966862,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1300099,24.58972,-82.94235,ISOL_LR,2,1.7669519420671498,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1390091,24.60453,-82.95728,ISOL_MR,2,1.281862745098039,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1410105,24.60895,-82.93052,ISOL_HR,2,0,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1480140,24.62198,-82.86045,SPGR_HR,2,1.3584656084656084,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1490158,24.62297,-82.82447,SPGR_HR,2,4.141176470588236,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1580089,24.64013,-82.96182,ISOL_HR,2,0.3641495041952708,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1690103,24.659300000000002,-82.93342,CONT_HR,2,1.189570980118591,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1770111,24.6739,-82.91705,CONT_LR,2,0.11111111111111109,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1800109,24.67953,-82.9213,CONT_LR,2,2.3333333333333335,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1830128,24.6846,-82.88432,CONT_LR,2,0.9772727272727272,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,1880114,24.6936,-82.9119,CONT_MR,2,2.047058823529412,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,2040145,24.72275,-82.85075,CONT_LR,2,0.9237824161922832,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,2040150,24.7221,-82.84013,CONT_MR,2,1.0014822134387351,Recent
SCREAM,2002,Tortugas--Dry Tortugas NP,2040179,24.72278,-82.78343,CONT_MR,2,2.2075471698113214,Recent
SCREAM,2002,Tortugas--Tortugas Bank,1520018,24.62875,-83.10167,CONT_HR,0,6.781862745098039,Recent
SCREAM,2002,Tortugas--Tortugas Bank,1850036,24.6879,-83.06683,CONT_HR,1,1.930047694753577,Recent
SCREAM,2002,Tortugas--Tortugas Bank,1920054,24.70087,-83.03165,CONT_LR,1,1.173717521652232,Recent
SCREAM,2002,Tortugas--Tortugas Bank,1940047,24.70458,-83.04452,CONT_HR,1,1.012301587301587,Recent
SCREAM,2002,Tortugas--Tortugas Bank,1960044,24.70782,-83.05092,CONT_HR,1,0.6566958122411412,Recent
SCREAM,2002,Upper Keys,3611392,25.00487,-80.3788,HRRF,0,2.2720125786163523,Recent
SCREAM,2002,Upper Keys,3721401,25.02397,-80.3622,HRRF,0,3.5507518796992485,Recent
SCREAM,2002,Upper Keys,3781407,25.03505,-80.34847,HRRF,1,0.03125,Recent
SCREAM,2002,Upper Keys,3971424,25.07053,-80.31658,HRRF,0,3.1262755102040813,Recent
SCREAM,2002,Upper Keys,4051429,25.08387,-80.30562,HRRF,0,0.08474576271186451,Recent
SCREAM,2002,Upper Keys,4381455,25.14358,-80.25418,HRRF,0,3.3814814814814813,Recent
SCREAM,2002,Upper Keys,4511454,25.16642,-80.25625,OFPR,0,1.2913642960812772,Recent
SCREAM,2002,Upper Keys,4731476,25.20618,-80.213,HRRF,1,3.3484848484848486,Recent
SCREAM,2002,Upper Keys,4881477,25.23358,-80.2099,FMLR,1,2.7028283227848098,Recent
SCREAM,2005,Biscayne,5251486,25.3008,-80.19312,OFPR,0,0.4305555555555556,Recent
SCREAM,2005,Biscayne,5261485,25.30207,-80.1958,OFPR,0,0.10454545454545458,Recent
SCREAM,2005,Biscayne,5271499,25.30397,-80.1665,FMLR,0,1.6787925696594428,Recent
SCREAM,2005,Biscayne,5301503,25.30903,-80.15915,FMLR,0,1.4226190476190477,Recent
SCREAM,2005,Biscayne,5311474,25.3114,-80.21718,MCPR,0,0.30642453163662076,Recent
SCREAM,2005,Biscayne,5361505,25.32057,-80.15485,FMLR,0,0.6613756613756614,Recent
SCREAM,2005,Biscayne,5361506,25.32067,-80.15297,FDLR,0,0.35593220338983056,Recent
SCREAM,2005,Biscayne,5431492,25.33212,-80.18148,FSLR,0,1.1111111111111114,Recent
SCREAM,2005,Biscayne,5501501,25.34505,-80.16328,FSLR,0,0.3219756480754124,Recent
SCREAM,2005,Biscayne,5521492,25.34872,-80.18095,MCPR,1,0.556930366381586,Recent
SCREAM,2005,Biscayne,5531500,25.35078,-80.16533,MCPR,1,0.7312354312354312,Recent
SCREAM,2005,Biscayne,5591506,25.36152,-80.15407,FMLR,1,0.7194940476190477,Recent
SCREAM,2005,Biscayne,5611488,25.36492,-80.18887,MCPR,1,0.4517321270962049,Recent
SCREAM,2005,Biscayne,5821506,25.40302,-80.15222,MCPR,1,0.5723833543505674,Recent
SCREAM,2005,Biscayne,5851500,25.40838,-80.16605,MCPR,1,0.5812074829931972,Recent
SCREAM,2005,Biscayne,5861518,25.40992,-80.12863,HRRF,1,0.2958333333333333,Recent
SCREAM,2005,Biscayne,5931507,25.42308,-80.15137,MCPR,1,0.2715297875674469,Recent
SCREAM,2005,Biscayne,5941502,25.42517,-80.16072,MCPR,1,0.20097294010337488,Recent
SCREAM,2005,Biscayne,5941520,25.42385,-80.12563,FSLR,1,0.7767857142857143,Recent
SCREAM,2005,Biscayne,6001515,25.43485,-80.1358,MCPR,1,0.558894960534305,Recent
SCREAM,2005,Biscayne,6061505,25.44545,-80.15425,MCPR,1,0.5570913461538461,Recent
SCREAM,2005,Biscayne,6081522,25.44908,-80.121,HRRF,1,2.234385964912281,Recent
SCREAM,2005,Biscayne,6131514,25.4585,-80.13735,OFPR,0,1.0756673881673877,Recent
SCREAM,2005,Biscayne,6151516,25.4615,-80.13312,OFPR,0,1.4545454545454544,Recent
SCREAM,2005,Biscayne,6231527,25.47663,-80.1114,HRRF,0,0.729937825332562,Recent
SCREAM,2005,Biscayne,6331531,25.4945,-80.10365,HRRF,0,0.3217703349282297,Recent
SCREAM,2005,Biscayne,6401523,25.50717,-80.1201,FMLR,0,0.547484984984985,Recent
SCREAM,2005,Biscayne,6421525,25.51132,-80.11628,FMLR,0,1.932456140350877,Recent
SCREAM,2005,Biscayne,6451527,25.5169,-80.11167,FMLR,0,0.11549539170506912,Recent
SCREAM,2005,Biscayne,6491515,25.5233,-80.13535,MCPR,0,0.6854551191465033,Recent
SCREAM,2005,Biscayne,6851535,25.58865,-80.09592,FSLR,0,0.8940190190190191,Recent
SCREAM,2005,Biscayne,6881535,25.59327,-80.09628,HRRF,0,0.4632352941176471,Recent
SCREAM,2005,Biscayne,6911536,25.59837,-80.09423,HRRF,0,0.28759398496240607,Recent
SCREAM,2005,Lower Keys,1010769,24.53703,-81.6145,MCPR,0,0.6328753324177239,Recent
SCREAM,2005,Lower Keys,1020763,24.53888,-81.62647,MCPR,0,1.1894178555362764,Recent
SCREAM,2005,Lower Keys,1030779,24.54135,-81.59457,MCPR,0,0.8867542898868204,Recent
SCREAM,2005,Lower Keys,1030855,24.53995,-81.4429,HRRF,0,0.5759796238244514,Recent
SCREAM,2005,Lower Keys,1030856,24.5397,-81.44217,FMLR,0,2.437915290856467,Recent
SCREAM,2005,Lower Keys,1060872,24.5453,-81.41033,HRRF,1,0.592013888888889,Recent
SCREAM,2005,Lower Keys,1060874,24.54597,-81.40575,HRRF,1,2.0372023809523814,Recent
SCREAM,2005,Lower Keys,1070810,24.54832,-81.53278,MCPR,0,2.5108734402852053,Recent
SCREAM,2005,Lower Keys,1070853,24.54777,-81.44738,FMLR,0,0.27499999999999997,Recent
SCREAM,2005,Lower Keys,1090887,24.55162,-81.38025,HRRF,0,3.189935064935065,Recent
SCREAM,2005,Lower Keys,1090889,24.55058,-81.37565,HRRF,0,0.1,Recent
SCREAM,2005,Lower Keys,1120784,24.55607,-81.58317,MCPR,0,0.5606077159248799,Recent
SCREAM,2005,Lower Keys,1160841,24.56438,-81.47132,MCPR,0,0.8583349863673311,Recent
SCREAM,2005,Lower Keys,1170877,24.56517,-81.39938,OFPR,0,0.9371200574521645,Recent
SCREAM,2005,Lower Keys,1180881,24.56688,-81.39252,OFPR,1,0.5624952340282756,Recent
SCREAM,2005,Lower Keys,1180884,24.56798,-81.38533,OFPR,1,0.41454666607105634,Recent
SCREAM,2005,Lower Keys,1180915,24.56792,-81.32517,FSLR,0,0.9529411764705883,Recent
SCREAM,2005,Lower Keys,1190886,24.56883,-81.38138,OFPR,0,0.5580314090408117,Recent
SCREAM,2005,Lower Keys,1270880,24.5844,-81.39427,MCPR,0,0.2002426228862774,Recent
SCREAM,2005,Lower Keys,510593,24.44643,-81.9629,FMLR,0,2.847676767676768,Recent
SCREAM,2005,Lower Keys,530583,24.45078,-81.98335,FMLR,0,0.7778963414634146,Recent
SCREAM,2005,Lower Keys,530636,24.45142,-81.87762,HRRF,1,1.5925000000000002,Recent
SCREAM,2005,Lower Keys,540638,24.45215,-81.87408,HRRF,1,1.8437118437118434,Recent
SCREAM,2005,Lower Keys,550615,24.4547,-81.91905,FMLR,0,2.3799999999999994,Recent
SCREAM,2005,Lower Keys,580617,24.45993,-81.91425,MCPR,0,0.7205105161330583,Recent
SCREAM,2005,Lower Keys,610664,24.46447,-81.82183,HRRF,0,0.36561028257456846,Recent
SCREAM,2005,Lower Keys,620634,24.46668,-81.8815,OFPR,0,0.24180451718146678,Recent
SCREAM,2005,Lower Keys,620636,24.46607,-81.87788,OFPR,0,0.8402888475338189,Recent
SCREAM,2005,Lower Keys,620659,24.46725,-81.83237,FDLR,0,1.05407240998374,Recent
SCREAM,2005,Lower Keys,620670,24.46588,-81.81093,HRRF,0,0.3663320436844499,Recent
SCREAM,2005,Lower Keys,620682,24.46628,-81.78653,HRRF,0,0.4463829130664786,Recent
SCREAM,2005,Lower Keys,620685,24.46695,-81.7804,HRRF,0,0.7691672885370364,Recent
SCREAM,2005,Lower Keys,630664,24.46877,-81.82217,FMLR,0,0.8377016129032258,Recent
SCREAM,2005,Lower Keys,640701,24.47063,-81.74802,HRRF,0,0.26608465608465603,Recent
SCREAM,2005,Lower Keys,660625,24.47428,-81.89888,MCPR,0,0.6590685973583558,Recent
SCREAM,2005,Lower Keys,660706,24.47407,-81.73907,FMLR,0,0.4568452380952381,Recent
SCREAM,2005,Lower Keys,670598,24.47617,-81.95223,MCPR,0,0.9804608834412262,Recent
SCREAM,2005,Lower Keys,670668,24.47648,-81.81393,FMLR,0,1.0026938253439566,Recent
SCREAM,2005,Lower Keys,680714,24.47783,-81.72205,HRRF,1,0.652309039644566,Recent
SCREAM,2005,Lower Keys,690636,24.47967,-81.87703,OFPR,0,0.6469039673711532,Recent
SCREAM,2005,Lower Keys,690716,24.47905,-81.71883,FSLR,1,2.793107769423559,Recent
SCREAM,2005,Lower Keys,690718,24.47947,-81.71475,HRRF,1,0.8887422360248445,Recent
SCREAM,2005,Lower Keys,700719,24.48052,-81.71207,HRRF,1,0.3880392156862745,Recent
SCREAM,2005,Lower Keys,710596,24.48273,-81.95632,MCPR,0,1.5616062177755246,Recent
SCREAM,2005,Lower Keys,710627,24.48212,-81.89538,MCPR,0,1.0177647555696336,Recent
SCREAM,2005,Lower Keys,720647,24.48505,-81.8558,MCPR,0,0.30485417048719365,Recent
SCREAM,2005,Lower Keys,740738,24.4885,-81.67507,HRRF,0,0.810444232400339,Recent
SCREAM,2005,Lower Keys,780724,24.49503,-81.70277,OFPR,1,0.6511309047834342,Recent
SCREAM,2005,Lower Keys,780753,24.49608,-81.64548,FMLR,0,0.9444444444444444,Recent
SCREAM,2005,Lower Keys,790750,24.49657,-81.65122,FMLR,0,13.375,Recent
SCREAM,2005,Lower Keys,800724,24.49963,-81.7033,OFPR,1,0.771680954348275,Recent
SCREAM,2005,Lower Keys,810713,24.50012,-81.72573,MCPR,0,0.5922684618523052,Recent
SCREAM,2005,Lower Keys,810740,24.50152,-81.67092,OFPR,0,0.8043469211947473,Recent
SCREAM,2005,Lower Keys,810762,24.50073,-81.62862,HRRF,0,3.043233082706767,Recent
SCREAM,2005,Lower Keys,830785,24.50422,-81.58197,HRRF,0,0.3907910886846586,Recent
SCREAM,2005,Lower Keys,840722,24.50583,-81.70632,MCPR,1,2.0536972225961314,Recent
SCREAM,2005,Lower Keys,870805,24.51107,-81.54182,HRRF,0,0.4112135176651305,Recent
SCREAM,2005,Lower Keys,880805,24.51382,-81.54315,HRRF,0,1.4207589285714284,Recent
SCREAM,2005,Lower Keys,900735,24.51783,-81.68165,MCPR,0,0.7128317993864213,Recent
SCREAM,2005,Lower Keys,920745,24.52145,-81.6624,MCPR,0,0.7720627441370664,Recent
SCREAM,2005,Lower Keys,930746,24.52287,-81.65857,MCPR,0,0.8584167269512097,Recent
SCREAM,2005,Lower Keys,930815,24.5224,-81.5224,HRRF,0,1.4555555555555557,Recent
SCREAM,2005,Lower Keys,930816,24.52258,-81.5207,HRRF,0,1.5641711229946524,Recent
SCREAM,2005,Lower Keys,940763,24.52522,-81.6248,MCPR,0,0.36300809814576995,Recent
SCREAM,2005,Lower Keys,940789,24.52438,-81.57422,FSLR,0,2.1194372839109676,Recent
SCREAM,2005,Lower Keys,960754,24.52798,-81.64453,MCPR,0,1.3219163292847502,Recent
SCREAM,2005,Mid-Upper Keys Transition,2641261,24.83032,-80.63962,HRRF,0,0.2253489820082495,Recent
SCREAM,2005,Mid-Upper Keys Transition,2801282,24.85978,-80.59665,FMLR,0,0.832051282051282,Recent
SCREAM,2005,Mid-Upper Keys Transition,2861293,24.87018,-80.57587,HRRF,0,2.1518911152531843,Recent
SCREAM,2005,Mid-Upper Keys Transition,2891296,24.87505,-80.56897,HRRF,0,0.5891771856007484,Recent
SCREAM,2005,Mid-Upper Keys Transition,2921284,24.87992,-80.59255,FSLR,0,0.5432692307692307,Recent
SCREAM,2005,Mid-Upper Keys Transition,2941293,24.88478,-80.57572,FMLR,0,0.13333333333333336,Recent
SCREAM,2005,Mid-Upper Keys Transition,2961299,24.88795,-80.56345,FMLR,0,1.1904761904761905,Recent
SCREAM,2005,Mid-Upper Keys Transition,3051273,24.90437,-80.61492,MCPR,1,0.6995192307692307,Recent
SCREAM,2005,Mid-Upper Keys Transition,3051274,24.90415,-80.613,MCPR,1,1.074579831932773,Recent
SCREAM,2005,Mid-Upper Keys Transition,3071318,24.90765,-80.52625,FMLR,0,0.12201591511936338,Recent
SCREAM,2005,Mid-Upper Keys Transition,3141328,24.92102,-80.50542,FMLR,1,0.8757142857142859,Recent
SCREAM,2005,Mid-Upper Keys Transition,3161330,24.92388,-80.5019,HRRF,1,0.4451754385964912,Recent
SCREAM,2005,Mid-Upper Keys Transition,3231344,24.93685,-80.47385,HRRF,0,0.519834810393682,Recent
SCREAM,2005,Mid-Upper Keys Transition,3231345,24.93597,-80.47258,HRRF,0,0.4478656045751631,Recent
SCREAM,2005,Mid-Upper Keys Transition,3231346,24.93655,-80.4703,HRRF,0,0.33194444444444443,Recent
SCREAM,2005,Mid-Upper Keys Transition,3241299,24.93893,-80.5632,INPR,0,0.9254298941798942,Recent
SCREAM,2005,Mid-Upper Keys Transition,3261334,24.94185,-80.49495,FMLR,0,0.30252390811397023,Recent
SCREAM,2005,Mid-Upper Keys Transition,3281330,24.94612,-80.50232,FMLR,0,0.7018772631980177,Recent
SCREAM,2005,Mid-Upper Keys Transition,3291304,24.94735,-80.55355,INPR,0,0.49919354838709673,Recent
SCREAM,2005,Mid-Upper Keys Transition,3311305,24.95138,-80.55105,INPR,0,0.9828658917147761,Recent
SCREAM,2005,Mid-Upper Keys Transition,3321351,24.95198,-80.45953,FSLR,1,0.9318181818181819,Recent
SCREAM,2005,Mid-Upper Keys Transition,3341353,24.95618,-80.45737,HRRF,1,1.5422222222222224,Recent
SCREAM,2005,Middle Keys,1240923,24.57825,-81.30805,FSLR,0,0.923809523809524,Recent
SCREAM,2005,Middle Keys,1380983,24.60403,-81.19055,FMLR,0,4.994658119658119,Recent
SCREAM,2005,Middle Keys,1491024,24.62288,-81.1082,HRRF,0,0.15497780596068483,Recent
SCREAM,2005,Middle Keys,1501022,24.62537,-81.11243,HRRF,1,0.7535846828609988,Recent
SCREAM,2005,Middle Keys,1501023,24.62558,-81.11137,HRRF,1,0.3156543703007519,Recent
SCREAM,2005,Middle Keys,1561030,24.63523,-81.09563,FMLR,0,0,Recent
SCREAM,2005,Middle Keys,1621047,24.64652,-81.06268,FMLR,0,0.21139705882352938,Recent
SCREAM,2005,Middle Keys,1721040,24.6642,-81.0765,MCPR,0,0.1254946297343132,Recent
SCREAM,2005,Middle Keys,1841056,24.68553,-81.04515,MCPR,0,0.2785709418018263,Recent
SCREAM,2005,Middle Keys,1841057,24.68635,-81.04302,MCPR,0,0.21346783948294223,Recent
SCREAM,2005,Middle Keys,1851060,24.68845,-81.03662,MCPR,0,0.1394969278033795,Recent
SCREAM,2005,Middle Keys,1881070,24.6938,-81.01668,MCPR,0,0.27326095804356676,Recent
SCREAM,2005,Middle Keys,1891111,24.69593,-80.93627,FSLR,0,0.17666666666666667,Recent
SCREAM,2005,Middle Keys,1921097,24.7015,-80.96455,OFPR,0,0.4903122415219188,Recent
SCREAM,2005,Middle Keys,2021112,24.718,-80.93417,MCPR,0,0.19426117631811296,Recent
SCREAM,2005,Middle Keys,2041160,24.72237,-80.83893,FMLR,0,0.14561403508771928,Recent
SCREAM,2005,Middle Keys,2051113,24.72387,-80.93207,MCPR,0,0.28955140485312897,Recent
SCREAM,2005,Middle Keys,2061167,24.72618,-80.82508,FMLR,0,0,Recent
SCREAM,2005,Middle Keys,2071115,24.72758,-80.9273,MCPR,0,0.30210795694385817,Recent
SCREAM,2005,Middle Keys,2281203,24.76605,-80.75365,FMLR,1,0.35950854700854684,Recent
SCREAM,2005,Middle Keys,2291205,24.76752,-80.75005,FMLR,1,0.10739942528735633,Recent
SCREAM,2005,Upper Keys,3471373,24.97993,-80.41758,FMLR,0,0.6465909090909091,Recent
SCREAM,2005,Upper Keys,3491374,24.98308,-80.41468,HRRF,0,0.45717047207919415,Recent
SCREAM,2005,Upper Keys,3541377,24.99162,-80.40877,HRRF,0,0.4205366357069144,Recent
SCREAM,2005,Upper Keys,3561367,24.9958,-80.42932,OFPR,0,2.902388010540184,Recent
