REGION,SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
SEFCRI,DRM,2008,Broward-Miami,1246,26.07497,-80.09515,INNR0,0,12.222222222222221,Old
SEFCRI,DRM,2008,Broward-Miami,1250,26.18685,-80.08428,INNR0,0,15.277777777777779,Old
SEFCRI,DRM,2008,Broward-Miami,1259,26.21945,-80.07755,MIDR1,0,16.17948717948718,Old
SEFCRI,DRM,2008,Broward-Miami,1272,26.00751,-80.08783,OFFR1,0,16.25,Old
SEFCRI,DRM,2008,Broward-Miami,1276,26.22467,-80.06862,OFFR1,0,23.194444444444443,Old
SEFCRI,DRM,2008,Broward-Miami,956,25.96672,-80.11196,NEAR0,0,19.166666666666668,Old
SEFCRI,DRM,2008,Broward-Miami,957,25.96302,-80.10838,NEAR0,0,15.381818181818181,Old
SEFCRI,DRM,2008,Broward-Miami,958,26.01005,-80.10964,NEAR0,0,30,Old
SEFCRI,DRM,2008,Broward-Miami,959,25.85473,-80.10882,NEAR0,0,10,Old
SEFCRI,DRM,2008,Broward-Miami,960,25.88363,-80.10859,NEAR0,0,23.75,Old
SEFCRI,DRM,2008,Broward-Miami,961,25.94322,-80.10814,NEAR0,0,27.5,Old
SEFCRI,DRM,2008,Broward-Miami,962,26.02448,-80.10753,NEAR0,0,11.666666666666666,Old
SEFCRI,DRM,2008,Broward-Miami,963,25.95947,-80.10605,NEAR0,0,40.41666666666667,Old
SEFCRI,DRM,2008,Broward-Miami,964,26.02627,-80.10552,NEAR0,0,46.666666666666664,Old
SEFCRI,DRM,2008,Broward-Miami,965,26.04432,-80.10338,NEAR0,0,14.375,Old
SEFCRI,DRM,2008,Broward-Miami,967,25.89623,-80.1025,INNR0,0,11.642857142857142,Old
SEFCRI,DRM,2008,Broward-Miami,968,26.05153,-80.10133,NEAR0,0,3.3333333333333335,Old
SEFCRI,DRM,2008,Broward-Miami,969,26.06597,-80.10122,NEAR0,0,18.125,Old
SEFCRI,DRM,2008,Broward-Miami,970,25.90599,-80.10188,INNR0,0,21.944444444444443,Old
SEFCRI,DRM,2008,Broward-Miami,972,26.05331,-80.09732,INNR1,0,20,Old
SEFCRI,DRM,2008,Broward-Miami,973,26.12371,-80.09277,INNR1,0,18.057065217391305,Old
SEFCRI,DRM,2008,Broward-Miami,974,26.13641,-80.09295,INNR1,0,9.371527777777777,Old
SEFCRI,DRM,2008,Broward-Miami,975,26.14175,-80.09063,INNR1,0,11.654761904761907,Old
SEFCRI,DRM,2008,Broward-Miami,976,26.1562,-80.09052,NEAR1,0,16.70967741935484,Old
SEFCRI,DRM,2008,Broward-Miami,977,26.158,-80.09051,NEAR0,0,16.888548387096783,Old
SEFCRI,DRM,2008,Broward-Miami,978,26.20134,-80.09017,NEAR0,0,15.583333333333334,Old
SEFCRI,DRM,2008,Broward-Miami,979,26.16712,-80.08862,NEAR1,0,0,Old
SEFCRI,DRM,2008,Broward-Miami,980,26.21762,-80.08805,NEAR0,0,16.647727272727273,Old
SEFCRI,DRM,2008,Broward-Miami,982,25.8312,-80.09901,INNR0,0,12.626262626262626,Old
SEFCRI,DRM,2008,Broward-Miami,983,25.81118,-80.09762,INNR0,0,22.678571428571427,Old
SEFCRI,DRM,2008,Broward-Miami,984,26.06594,-80.09522,INNR0,0,21.375,Old
SEFCRI,DRM,2008,Broward-Miami,985,26.06051,-80.09326,MIDR0,0,15.5,Old
SEFCRI,DRM,2008,Broward-Miami,986,26.07495,-80.09315,MIDR1,0,18.61111111111111,Old
SEFCRI,DRM,2008,Broward-Miami,988,26.1904,-80.08136,MIDR0,0,20.416666666666664,Old
SEFCRI,DRM,2008,Broward-Miami,992,26.01718,-80.09559,MIDR1,0,13.214285714285715,Old
SEFCRI,DRM,2008,Broward-Miami,993,26.03523,-80.09346,MIDR1,0,18.27777777777778,Old
SEFCRI,DRM,2008,Broward-Miami,997,25.7878,-80.08936,OFFR0,0,2.416666666666667,Old
SEFCRI,DRM,2008,Broward-Miami,998,25.99907,-80.08773,OFFR0,0,13.375,Old
SEFCRI,DRM,2008,Broward-Miami,999,26.02255,-80.08756,OFFR1,0,16.40151515151515,Old
SEFCRI,DRM,2008,Deerfield,1004,26.32588,-80.05767,OFFR1,0,28.51851851851852,Old
SEFCRI,DRM,2008,Deerfield,1005,26.3474,-80.05696,OFFR1,0,14.074675324675326,Old
SEFCRI,DRM,2008,Deerfield,1278,26.3187,-80.05912,NEAR0,0,20.016666666666666,Old
SEFCRI,DRM,2008,Deerfield,981,26.3192,-80.07228,NEAR0,0,7,Old
SEFCRI,DRM,2008,Deerfield,990,26.31135,-80.06728,MIDR0,0,13.294117647058824,Old
SEFCRI,DRM,2008,Martin,1291,27.13195,-80.13367,NEAR1,0,18.75,Old
SEFCRI,DRM,2008,Martin,1292,27.11188,-80.12557,NEAR1,0,8.05,Old
SEFCRI,DRM,2008,Martin,1293,27.10837,-80.12297,NEAR0,0,5.25,Old
SEFCRI,DRM,2008,Martin,1294,27.10645,-80.12233,NEAR0,0,7.1,Old
SEFCRI,DRM,2008,Martin,1295,27.1038,-80.12088,NEAR1,0,6.666666666666666,Old
SEFCRI,DRM,2008,Martin,1296,27.12122,-80.12748,NEAR1,0,12.458333333333332,Old
SEFCRI,DRM,2008,South Palm Beach,1013,26.4305,-80.04957,OFFR1,0,8.39153439153439,Old
SEFCRI,DRM,2008,South Palm Beach,1015,26.47942,-80.0419,OFFR1,0,7.334541062801932,Old
SEFCRI,DRM,2008,South Palm Beach,1016,26.53113,-80.02955,OFFR1,0,22,Old
SEFCRI,DRM,2008,South Palm Beach,1017,26.60841,-80.0241,OFFR1,0,0.3125,Old
SEFCRI,DRM,2008,South Palm Beach,1018,26.58851,-80.02289,OFFR0,0,31,Old
SEFCRI,DRM,2008,South Palm Beach,1283,26.42361,-80.05017,OFFR1,0,14.833333333333332,Old
SEFCRI,DRM,2008,South Palm Beach,1284,26.4622,-80.04315,OFFR1,0,11.28921568627451,Old
SEFCRI,DRM,2008,South Palm Beach,1290,26.70507,-80.0168,OFFR1,0,6.692307692307692,Old
SEFCRI,DRM,2008,South Palm Beach,1302,26.71428,-80.0308,NEAR0,0,0,Old
SEFCRI,DRM,2009,Broward-Miami,1482,25.93958,-80.11025,NEAR0,0,9.285714285714286,Old
SEFCRI,DRM,2009,Broward-Miami,1483,25.86378,-80.11074,NEAR0,0,16.416666666666664,Old
SEFCRI,DRM,2009,Broward-Miami,1484,25.98295,-80.10784,NEAR0,0,17.219298245614034,Old
SEFCRI,DRM,2009,Broward-Miami,1485,25.9703,-80.10594,NEAR0,0,20.208333333333332,Old
SEFCRI,DRM,2009,Broward-Miami,1486,25.92878,-80.10625,NEAR0,0,24.833333333333336,Old
SEFCRI,DRM,2009,Broward-Miami,1487,25.87278,-80.10668,NEAR0,0,20.17857142857143,Old
SEFCRI,DRM,2009,Broward-Miami,1488,26.04974,-80.10334,NEAR0,0,8.482142857142858,Old
SEFCRI,DRM,2009,Broward-Miami,1489,26.11653,-80.10083,NEAR0,0,18.75,Old
SEFCRI,DRM,2009,Broward-Miami,1490,26.11292,-80.10086,NEAR0,0,8.5,Old
SEFCRI,DRM,2009,Broward-Miami,1491,26.10209,-80.10094,NEAR0,0,16.501782531194294,Old
SEFCRI,DRM,2009,Broward-Miami,1492,25.88359,-80.1026,INNR0,0,22.416666666666668,Old
SEFCRI,DRM,2009,Broward-Miami,1493,26.14722,-80.0986,NEAR0,0,14.333333333333334,Old
SEFCRI,DRM,2009,Broward-Miami,1494,26.14901,-80.09658,NEAR1,0,15,Old
SEFCRI,DRM,2009,Broward-Miami,1496,26.12372,-80.09478,NEAR0,0,13.509615384615383,Old
SEFCRI,DRM,2009,Broward-Miami,1498,26.14718,-80.09259,NEAR0,0,11.666666666666666,Old
SEFCRI,DRM,2009,Broward-Miami,1499,26.17245,-80.0904,NEAR0,0,15.902777777777779,Old
SEFCRI,DRM,2009,Broward-Miami,1500,26.20839,-80.08627,NEAR0,0,8.409926470588236,Old
SEFCRI,DRM,2009,Broward-Miami,1502,26.22112,-80.0841,NEAR0,0,25,Old
SEFCRI,DRM,2009,Broward-Miami,1503,26.24296,-80.08154,NEAR0,0,2,Old
SEFCRI,DRM,2009,Broward-Miami,1505,25.82217,-80.09908,NEAR0,0,31.875,Old
SEFCRI,DRM,2009,Broward-Miami,1506,25.79326,-80.09729,INNR0,0,0,Old
SEFCRI,DRM,2009,Broward-Miami,1509,25.84201,-80.09493,MIDR0,0,4.330769230769231,Old
SEFCRI,DRM,2009,Broward-Miami,1512,26.22116,-80.07648,MIDR1,0,13.333333333333332,Old
SEFCRI,DRM,2009,Broward-Miami,1517,26.07133,-80.09118,MIDR1,0,11.363636363636363,Old
SEFCRI,DRM,2009,Broward-Miami,1519,25.78237,-80.08741,NEAR0,0,0,Old
SEFCRI,DRM,2009,Broward-Miami,1520,26.09115,-80.08503,OFFR0,0,14.404761904761907,Old
SEFCRI,DRM,2009,Broward-Miami,1521,26.08574,-80.08507,OFFR0,0,13.742424242424242,Old
SEFCRI,DRM,2009,Broward-Miami,1525,26.25155,-80.06588,OFFR1,0,20.806896551724137,Old
SEFCRI,DRM,2009,Broward-Miami,1527,25.8853,-80.08662,OFFR1,0,13.201388888888888,Old
SEFCRI,DRM,2009,Broward-Miami,1528,25.82793,-80.08625,OFFR1,0,1.25,Old
SEFCRI,DRM,2009,Broward-Miami,1722,26.08944,-80.09904,NEAR0,0,25.666666666666664,Old
SEFCRI,DRM,2009,Broward-Miami,1723,26.06416,-80.09923,INNR0,0,15.845959595959597,Old
SEFCRI,DRM,2009,Broward-Miami,1724,25.87513,-80.09975,INNR1,0,6.363636363636363,Old
SEFCRI,DRM,2009,Broward-Miami,1728,26.17605,-80.08837,NEAR0,0,6.25,Old
SEFCRI,DRM,2009,Broward-Miami,1730,26.25172,-80.0798,NEAR0,0,26.25,Old
SEFCRI,DRM,2009,Broward-Miami,1733,25.80976,-80.0973,INNR0,0,6.5625,Old
SEFCRI,DRM,2009,Broward-Miami,1735,26.25176,-80.07187,MIDR0,0,37.5,Old
SEFCRI,DRM,2009,Broward-Miami,1740,25.92928,-80.09263,MIDR0,0,12.168192219679632,Old
SEFCRI,DRM,2009,Broward-Miami,1741,26.05869,-80.09128,MIDR1,0,11.89090909090909,Old
SEFCRI,DRM,2009,Broward-Miami,1744,26.20498,-80.07814,MIDR0,0,0,Old
SEFCRI,DRM,2009,Broward-Miami,1746,25.97381,-80.08993,NEAR0,0,21.125,Old
SEFCRI,DRM,2009,Broward-Miami,1747,26.05686,-80.08729,OFFR1,0,1.25,Old
SEFCRI,DRM,2009,Broward-Miami,1748,25.85681,-80.08883,OFFR1,0,11.833333333333332,Old
SEFCRI,DRM,2009,Broward-Miami,1750,26.19982,-80.07118,OFFR1,0,16.091331269349844,Old
SEFCRI,DRM,2009,Broward-Miami,1752,26.24653,-80.06569,OFFR1,0,8.75,Old
SEFCRI,DRM,2009,Deerfield,1513,26.26669,-80.07078,MIDR1,0,14.333333333333334,Old
SEFCRI,DRM,2009,Deerfield,1514,26.30408,-80.06716,MIDR1,0,33.166666666666664,Old
SEFCRI,DRM,2009,Martin,1768,27.13195,-80.13367,NEAR1,0,8.7,Old
SEFCRI,DRM,2009,Martin,1769,27.11188,-80.12555,NEAR1,0,8.2,Old
SEFCRI,DRM,2009,Martin,1770,27.10837,-80.12297,NEAR0,0,8.333333333333332,Old
SEFCRI,DRM,2009,Martin,1771,27.10645,-80.12233,NEAR0,0,2.375,Old
SEFCRI,DRM,2009,Martin,1772,27.1038,-80.12088,NEAR1,0,3,Old
SEFCRI,DRM,2009,Martin,1773,27.12122,-80.12748,NEAR1,0,9.176470588235295,Old
SEFCRI,DRM,2009,South Palm Beach,1530,26.68103,-80.03105,NEAR0,0,3.125,Old
SEFCRI,DRM,2009,South Palm Beach,1532,26.6846,-80.03125,NEAR0,0,11.666666666666664,Old
SEFCRI,DRM,2009,South Palm Beach,1537,26.61047,-80.02303,OFFR1,0,13.109243697478991,Old
SEFCRI,DRM,2009,South Palm Beach,1538,26.6255,-80.02247,OFFR1,0,7.5,Old
SEFCRI,DRM,2009,South Palm Beach,1757,26.70458,-80.02995,NEAR0,0,13,Old
SEFCRI,DRM,2009,South Palm Beach,1761,26.45597,-80.04612,OFFR0,0,24.555555555555554,Old
SEFCRI,DRM,2009,South Palm Beach,1765,26.65572,-80.02328,OFFR1,0,33.75,Old
SEFCRI,DRM,2009,South Palm Beach,1767,26.69102,-80.01825,OFFR0,0,11.09848484848485,Old
SEFCRI,DRM,2009,South Palm Beach,1827,26.56922,-80.02773,NEAR1,0,17.5,Old
SEFCRI,DRM,2009,South Palm Beach,1828,26.48652,-80.0398,OFFR0,0,15.395833333333332,Old
SEFCRI,DRM,2009,South Palm Beach,1829,26.52567,-80.03305,OFFR1,0,8.333333333333332,Old
SEFCRI,DRM,2009,South Palm Beach,1830,26.71013,-80.03003,NEAR0,0,3.541666666666667,Old
SEFCRI,DRM,2010,Broward-Miami,2003,25.98295,-80.10784,NEAR0,0,15.923076923076923,Old
SEFCRI,DRM,2010,Broward-Miami,2004,25.9703,-80.10594,NEAR0,0,10.714285714285714,Old
SEFCRI,DRM,2010,Broward-Miami,2008,26.11653,-80.10083,NEAR0,0,5,Old
SEFCRI,DRM,2010,Broward-Miami,2013,26.14901,-80.09658,NEAR1,0,41.111111111111114,Old
SEFCRI,DRM,2010,Broward-Miami,2019,26.20854,-80.08611,NEAR1,0,3.725637181409295,Old
SEFCRI,DRM,2010,Broward-Miami,2021,26.22116,-80.08041,INNR0,0,30,Old
SEFCRI,DRM,2010,Broward-Miami,2024,25.82217,-80.09908,NEAR0,0,20.666666666666664,Old
SEFCRI,DRM,2010,Broward-Miami,2025,25.79325,-80.09678,INNR0,0,0.9375,Old
SEFCRI,DRM,2010,Broward-Miami,2028,25.84201,-80.09493,MIDR0,0,2.4375,Old
SEFCRI,DRM,2010,Broward-Miami,2031,26.22111,-80.076,MIDR0,0,9.717948717948719,Old
SEFCRI,DRM,2010,Broward-Miami,2036,26.07133,-80.09118,MIDR1,0,5.409090909090908,Old
SEFCRI,DRM,2010,Broward-Miami,2038,25.78238,-80.08751,NEAR0,0,2.5,Old
SEFCRI,DRM,2010,Broward-Miami,2039,26.09115,-80.08503,OFFR0,0,4.697802197802197,Old
SEFCRI,DRM,2010,Broward-Miami,2040,26.08574,-80.08507,OFFR0,0,13.61111111111111,Old
SEFCRI,DRM,2010,Broward-Miami,2241,26.08944,-80.09904,NEAR0,0,31.904761904761905,Old
SEFCRI,DRM,2010,Broward-Miami,2260,26.04294,-80.09496,MIDR0,0,9.166666666666666,Old
SEFCRI,DRM,2010,Broward-Miami,2263,26.20487,-80.07813,MIDR1,0,9.545454545454545,Old
SEFCRI,DRM,2010,Broward-Miami,2265,25.97381,-80.08993,NEAR0,0,19.523809523809526,Old
SEFCRI,DRM,2010,Broward-Miami,2269,26.19942,-80.07217,OFFR1,0,8.833333333333334,Old
SEFCRI,DRM,2010,Broward-Miami,2271,26.24633,-80.06579,OFFR1,0,18.214285714285715,Old
SEFCRI,DRM,2010,Broward-Miami,2716,26.02812,-80.1115,NEAR0,0,14.5,Old
SEFCRI,DRM,2010,Broward-Miami,2717,25.99195,-80.10577,NEAR0,0,26.03174603174603,Old
SEFCRI,DRM,2010,Broward-Miami,2718,26.03888,-80.10142,NEAR0,0,17.414772727272727,Old
SEFCRI,DRM,2010,Broward-Miami,2719,25.98832,-80.1025,INNR1,0,17.083333333333336,Old
SEFCRI,DRM,2010,Broward-Miami,2720,26.12013,-80.09923,NEAR0,0,2.5,Old
SEFCRI,DRM,2010,Broward-Miami,2721,26.11482,-80.09915,NEAR0,0,5,Old
SEFCRI,DRM,2010,Broward-Miami,2722,26.0786,-80.09912,INNR0,0,18.57142857142857,Old
SEFCRI,DRM,2010,Broward-Miami,2723,26.03345,-80.09946,INNR0,0,13.904761904761905,Old
SEFCRI,DRM,2010,Broward-Miami,2724,26.01188,-80.11205,NEAR0,0,20.984848484848484,Old
SEFCRI,DRM,2010,Broward-Miami,2725,25.9883,-80.10007,INNR1,0,6.25,Old
SEFCRI,DRM,2010,Broward-Miami,2726,26.2006,-80.09135,NEAR0,0,32.16666666666667,Old
SEFCRI,DRM,2010,Broward-Miami,2727,26.10383,-80.09293,INNR0,0,2.5,Old
SEFCRI,DRM,2010,Broward-Miami,2728,26.2302,-80.08728,NEAR0,0,5,Old
SEFCRI,DRM,2010,Broward-Miami,2729,26.2484,-80.07789,NEAR0,0,26.833333333333332,Old
SEFCRI,DRM,2010,Broward-Miami,2730,25.84207,-80.10491,INNR0,0,15.535714285714285,Old
SEFCRI,DRM,2010,Broward-Miami,2731,26.149,-80.09657,NEAR1,0,34.88095238095238,Old
SEFCRI,DRM,2010,Broward-Miami,2732,26.1472,-80.09658,NEAR1,0,23.541666666666664,Old
SEFCRI,DRM,2010,Broward-Miami,2733,25.7915,-80.0973,NEAR0,0,0.7,Old
SEFCRI,DRM,2010,Broward-Miami,2734,26.00292,-80.09595,MIDR0,0,3.5714285714285716,Old
SEFCRI,DRM,2010,Broward-Miami,2736,26.0713,-80.09157,MIDR1,0,15.166666666666666,Old
SEFCRI,DRM,2010,Broward-Miami,2740,25.84201,-80.09493,MIDR0,0,4.166666666666666,Old
SEFCRI,DRM,2010,Broward-Miami,2741,26.15976,-80.08248,MIDR0,0,9.333333333333334,Old
SEFCRI,DRM,2010,Broward-Miami,2742,26.03157,-80.08912,OFFR0,0,7.234848484848484,Old
SEFCRI,DRM,2010,Broward-Miami,2743,25.99908,-80.08973,OFFR0,0,5,Old
SEFCRI,DRM,2010,Broward-Miami,2744,25.89615,-80.08853,OFFR1,0,11.59090909090909,Old
SEFCRI,DRM,2010,Broward-Miami,2747,26.0606,-80.08523,OFFR1,0,19.264705882352942,Old
SEFCRI,DRM,2010,Broward-Miami,2750,26.1579,-80.0765,OFFR1,0,14.929667519181585,Old
SEFCRI,DRM,2010,Broward-Miami,2899,26.01188,-80.11305,NEAR0,0,1.25,Old
SEFCRI,DRM,2010,Broward-Miami,2905,26.02627,-80.10552,NEAR0,0,6.25,Old
SEFCRI,DRM,2010,Broward-Miami,2910,26.08402,-80.09906,INNR0,0,6.666666666666666,Old
SEFCRI,DRM,2010,Broward-Miami,2913,26.15443,-80.09542,NEAR0,0,22.760416666666668,Old
SEFCRI,DRM,2010,Broward-Miami,2914,26.0569,-80.09528,MIDR0,0,20,Old
SEFCRI,DRM,2010,Broward-Miami,2916,26.14717,-80.09258,NEAR0,0,18.02941176470588,Old
SEFCRI,DRM,2010,Broward-Miami,2922,26.08657,-80.09031,MIDR0,0,20.5,Old
SEFCRI,DRM,2010,Broward-Miami,2923,26.07628,-80.09203,MIDR0,0,6.269841269841269,Old
SEFCRI,DRM,2010,Broward-Miami,2931,26.17457,-80.07465,OFFR1,0,9.833333333333334,Old
SEFCRI,DRM,2010,Broward-Miami,2955,25.84377,-80.08717,OFFR1,0,10.753968253968253,Old
SEFCRI,DRM,2010,Broward-Miami,2956,25.83398,-80.08887,OFFR0,0,1.7619047619047619,Old
SEFCRI,DRM,2010,Broward-Miami,2957,25.88898,-80.09505,MIDR0,0,11.25,Old
SEFCRI,DRM,2010,Deerfield,2737,26.26206,-80.07089,MIDR1,0,16,Old
SEFCRI,DRM,2010,Deerfield,2738,26.31689,-80.06535,MIDR1,0,5.7142857142857135,Old
SEFCRI,DRM,2010,Deerfield,2739,26.31133,-80.06527,MIDR1,0,16.25,Old
SEFCRI,DRM,2010,Deerfield,2748,26.31509,-80.06002,OFFR1,0,10.384615384615383,Old
SEFCRI,DRM,2010,Martin,2287,27.13167,-80.13403,NEAR1,0,7,Old
SEFCRI,DRM,2010,Martin,2288,27.11188,-80.1256,NEAR1,0,1.8181818181818181,Old
SEFCRI,DRM,2010,Martin,2960,27.11189,-80.1256,NEAR1,0,13.125,Old
SEFCRI,DRM,2010,Martin,2961,27.10818,-80.12334,NEAR0,0,2.2171945701357467,Old
SEFCRI,DRM,2010,Martin,2962,27.10658,-80.12203,NEAR1,0,3.928571428571428,Old
SEFCRI,DRM,2010,Martin,2963,27.1346,-80.13493,NEAR0,0,3.3181818181818183,Old
SEFCRI,DRM,2010,Martin,2964,27.12122,-80.1275,NEAR1,0,4.428571428571429,Old
SEFCRI,DRM,2010,Martin,2965,27.13167,-80.13403,NEAR1,0,8.95959595959596,Old
SEFCRI,DRM,2010,South Palm Beach,2049,26.68111,-80.03098,NEAR0,0,0,Old
SEFCRI,DRM,2010,South Palm Beach,2284,26.65572,-80.02325,OFFR1,0,11.25,Old
SEFCRI,DRM,2010,South Palm Beach,2286,26.69088,-80.01818,OFFR0,0,10,Old
SEFCRI,DRM,2010,South Palm Beach,2349,26.71008,-80.03005,NEAR0,0,16.06060606060606,Old
SEFCRI,DRM,2010,South Palm Beach,2752,26.71017,-80.02983,NEAR0,0,4.375,Old
SEFCRI,DRM,2010,South Palm Beach,2753,26.5221,-80.03338,OFFR1,0,15.678571428571427,Old
SEFCRI,DRM,2010,South Palm Beach,2754,26.52558,-80.03145,OFFR1,0,13.411764705882353,Old
SEFCRI,DRM,2010,South Palm Beach,2756,26.65112,-80.02077,OFFR1,0,28.75,Old
SEFCRI,DRM,2010,South Palm Beach,2758,26.68008,-80.01858,OFFR1,0,25.3125,Old
SEFCRI,DRM,2010,South Palm Beach,2759,26.71082,-80.01587,OFFR1,0,16.225,Old
SEFCRI,DRM,2010,South Palm Beach,2958,26.6828,-80.03145,NEAR0,0,18.73739495798319,Old
SEFCRI,DRM,2011,Broward-Miami,3172,25.79685,-80.0955,INNR0,0,5.25,Old
SEFCRI,DRM,2011,Broward-Miami,3173,25.79867,-80.0954,INNR0,0,14.166666666666668,Old
SEFCRI,DRM,2011,Broward-Miami,3174,25.83122,-80.101,INNR0,0,22.5,Old
SEFCRI,DRM,2011,Broward-Miami,3176,25.84378,-80.08893,OFFR1,0,2.5,Old
SEFCRI,DRM,2011,Broward-Miami,3177,25.845580000000002,-80.0889,OFFR0,0,7.142857142857142,Old
SEFCRI,DRM,2011,Broward-Miami,3178,25.84738,-80.0869,OFFR1,0,5.357142857142857,Old
SEFCRI,DRM,2011,Broward-Miami,3179,25.8492,-80.0886,OFFR1,0,2.142857142857143,Old
SEFCRI,DRM,2011,Broward-Miami,3180,25.84918,-80.09188,MIDR0,0,5,Old
SEFCRI,DRM,2011,Broward-Miami,3181,25.85103,-80.0917,MIDR1,0,11.153846153846153,Old
SEFCRI,DRM,2011,Broward-Miami,3182,25.85294,-80.11052,NEAR0,0,2.2083333333333335,Old
SEFCRI,DRM,2011,Broward-Miami,3183,25.86195,-80.10676,NEAR0,0,1,Old
SEFCRI,DRM,2011,Broward-Miami,3184,25.87278,-80.10668,NEAR0,0,22.5,Old
SEFCRI,DRM,2011,Broward-Miami,3185,25.87451,-80.0995,INNR1,0,10.5,Old
SEFCRI,DRM,2011,Broward-Miami,3186,25.87641,-80.10865,NEAR0,0,13.25,Old
SEFCRI,DRM,2011,Broward-Miami,3187,25.91792,-80.10434,NEAR0,0,14.166666666666668,Old
SEFCRI,DRM,2011,Broward-Miami,3188,25.98839,-80.1118,NEAR0,0,3.333333333333333,Old
SEFCRI,DRM,2011,Broward-Miami,3189,25.99561,-80.11174,NEAR0,0,12.465277777777777,Old
SEFCRI,DRM,2011,Broward-Miami,3190,26.00268,-80.11285,NEAR0,0,15,Old
SEFCRI,DRM,2011,Broward-Miami,3192,26.02627,-80.10552,NEAR0,0,2.5,Old
SEFCRI,DRM,2011,Broward-Miami,3193,26.03385,-80.1055,NEAR0,0,12.088068181818182,Old
SEFCRI,DRM,2011,Broward-Miami,3194,26.08218,-80.0931,INNR0,0,4.513888888888889,Old
SEFCRI,DRM,2011,Broward-Miami,3195,26.08397,-80.09108,MIDR0,0,14.0625,Old
SEFCRI,DRM,2011,Broward-Miami,3196,26.11108,-80.09487,INNR0,0,13.333333333333332,Old
SEFCRI,DRM,2011,Broward-Miami,3197,26.12914,-80.09473,NEAR0,0,10.833333333333332,Old
SEFCRI,DRM,2011,Broward-Miami,3198,26.13998,-80.09665,NEAR0,0,26.666666666666668,Old
SEFCRI,DRM,2011,Broward-Miami,3199,26.16872,-80.09611,NEAR0,0,10,Old
SEFCRI,DRM,2011,Broward-Miami,3457,26.02778,-80.09858,INNR1,0,15.491071428571429,Old
SEFCRI,DRM,2011,Broward-Miami,3484,25.8531,-80.1037,NEAR0,0,15.678749111584931,Old
SEFCRI,DRM,2011,Deerfield,3203,26.31494,-80.06524,MIDR0,0,11.5,Old
SEFCRI,DRM,2011,Deerfield,3426,26.33417,-80.05817,OFFR1,0,12.5,Old
SEFCRI,DRM,2011,Martin,3459,27.13167,-80.13403,NEAR1,0,11,Old
SEFCRI,DRM,2011,Martin,3460,27.11189,-80.1256,NEAR1,0,0.125,Old
SEFCRI,DRM,2011,Martin,3461,27.10818,-80.12334,NEAR0,0,1.9230769230769238,Old
SEFCRI,DRM,2011,Martin,3462,27.10658,-80.12203,NEAR1,0,0.8333333333333331,Old
SEFCRI,DRM,2011,Martin,3463,27.1346,-80.13493,NEAR0,0,1.0714285714285714,Old
SEFCRI,DRM,2011,Martin,3464,27.12122,-80.1275,NEAR1,0,5.294117647058823,Old
SEFCRI,DRM,2011,North Palm Beach,3420,26.94742,-80.03192,DPRC0,0,33.92857142857143,Old
SEFCRI,DRM,2011,North Palm Beach,3421,26.88007,-80.02108,DPRC0,0,30.5,Old
SEFCRI,DRM,2011,North Palm Beach,3422,26.73533,-80.0158,OFFR0,0,17,Old
SEFCRI,DRM,2011,South Palm Beach,3209,26.7167,-80.02978,NEAR0,0,0,Old
SEFCRI,DRM,2011,South Palm Beach,3424,26.68375,-80.03175,NEAR0,0,3.333333333333333,Old
SEFCRI,DRM,2011,South Palm Beach,3425,26.71293,-80.01597,OFFR1,0,5.462121212121211,Old
SEFCRI,DRM,2011,South Palm Beach,3428,26.41023,-80.05163,OFFR1,0,22.083333333333332,Old
SEFCRI,DRM,2012,Broward-Miami,3712,25.81496,-80.10113,NEAR0,0,10.208333333333332,Old
SEFCRI,DRM,2012,Broward-Miami,3713,25.82752,-80.0866,OFFR1,0,6.5,Old
SEFCRI,DRM,2012,Broward-Miami,3714,25.82767,-80.0977,INNR1,0,5,Old
SEFCRI,DRM,2012,Broward-Miami,3715,25.83955,-80.0858,OFFR0,0,2.5,Old
SEFCRI,DRM,2012,Broward-Miami,3717,25.8878,-80.09795,MIDR0,0,9.134615384615385,Old
SEFCRI,DRM,2012,Broward-Miami,3718,25.9052,-80.09246,MIDR0,0,9.318181818181818,Old
SEFCRI,DRM,2012,Broward-Miami,3719,25.90698,-80.08845,OFFR1,0,10.642857142857142,Old
SEFCRI,DRM,2012,Broward-Miami,3721,25.92337,-80.11029,NEAR0,0,15.799632352941176,Old
SEFCRI,DRM,2012,Broward-Miami,3722,25.93957,-80.10218,INNR0,0,13.461538461538462,Old
SEFCRI,DRM,2012,Broward-Miami,3723,25.95767,-80.10803,NEAR0,0,24.9025974025974,Old
SEFCRI,DRM,2012,Broward-Miami,3724,25.98477,-80.10983,NEAR0,0,18.154761904761905,Old
SEFCRI,DRM,2012,Broward-Miami,3725,25.98658,-80.11181,NEAR0,0,7.678571428571428,Old
SEFCRI,DRM,2012,Broward-Miami,3726,25.9956,-80.10975,NEAR0,0,15,Old
SEFCRI,DRM,2012,Broward-Miami,3727,25.99917,-80.10373,NEAR0,0,10.089285714285712,Old
SEFCRI,DRM,2012,Broward-Miami,3728,26.01171,-80.08764,OFFR1,0,23,Old
